time,cmd_linear,cmd_angular,VelocityEncR,VelocityEncL
21.8839,0.0000,0.5000,0.8822,-1.1763
21.9037,0.0000,0.5000,0.7033,-0.7031
21.9237,0.0000,0.5000,0.8248,-0.8246
21.9439,0.0000,0.5000,0.8891,-0.5928
21.9636,0.0000,0.5000,0.8891,-0.5928
21.9838,0.0000,0.5000,0.8891,-0.5928
22.0038,0.0000,0.5000,0.8891,-0.5928
22.0236,0.0000,0.5000,0.8891,-0.5928
22.0438,0.0000,0.5000,0.7024,-1.1525
22.0632,0.0000,0.5000,0.7675,-0.8877
22.0836,0.0000,0.5000,0.7675,-0.8877
22.1039,0.0000,0.5000,0.7675,-0.8877
22.1238,0.0000,0.5000,0.7675,-0.8877
22.1438,0.0000,0.5000,0.7675,-0.8877
22.1639,0.0000,0.5000,0.7675,-0.8877
22.1838,0.0000,0.5000,0.7675,-0.8877
22.2033,0.0000,0.5000,0.8871,-1.1835
22.2235,0.0000,0.5000,1.0491,-0.6994
22.2436,0.0000,0.5000,1.0491,-0.6994
22.2639,0.0000,0.5000,1.0491,-0.6994
22.2836,0.0000,0.5000,1.0491,-0.6994
22.3036,0.0000,0.5000,1.0491,-0.6994
22.3238,0.0000,0.5000,0.7082,-1.1519
22.3437,0.0000,0.5000,0.7082,-1.1519
22.3637,0.0000,0.5000,0.7082,-1.1519
22.3836,0.0000,0.5000,0.7082,-1.1519
22.4039,0.0000,0.5000,0.7082,-1.1519
22.4237,0.0000,0.5000,0.7082,-1.1519
22.4438,0.0000,0.5000,0.7082,-1.1519
22.4638,0.0000,0.5000,0.7082,-1.1519
22.4833,0.0000,0.5000,1.1501,-0.8890
22.5033,0.0000,0.5000,0.7031,-0.7026
22.5233,0.0000,0.5000,0.7031,-0.7026
22.5433,0.0000,0.5000,0.7031,-0.7026
22.5632,0.0000,0.5000,0.7031,-0.7026
22.5832,0.0000,0.5000,0.7031,-0.7026
22.6032,0.0000,0.5000,0.7031,-0.7026
22.6232,0.0000,0.5000,1.1514,-0.7683
22.6456,0.0000,0.5000,1.0594,-0.7064
22.6633,0.0000,0.5000,0.7646,-0.7646
22.6833,0.0000,0.5000,0.7646,-0.7646
22.7033,0.0000,0.5000,0.7646,-0.7646
22.7233,0.0000,0.5000,0.7646,-0.7646
22.7433,0.0000,0.5000,0.7646,-0.7646
22.7632,0.0000,0.5000,0.7646,-0.7646
22.7833,0.0000,0.5000,0.7646,-0.7646
22.8033,0.0000,0.5000,0.8874,-1.1840
22.8234,0.0000,0.5000,0.7078,-1.0618
22.8439,0.0000,0.5000,0.7078,-1.0618
22.8636,0.0000,0.5000,0.7078,-1.0618
22.8838,0.0000,0.5000,0.7078,-1.0618
22.9037,0.0000,0.5000,0.7078,-1.0618
22.9236,0.0000,0.5000,0.7078,-1.0618
22.9438,0.0000,0.5000,0.7078,-1.0618
22.9638,0.0000,0.5000,0.7078,-1.0618
22.9838,0.0000,0.5000,1.0375,-0.6923
23.0039,0.0000,0.5000,0.8897,-0.8898
23.0237,0.0000,0.5000,0.8897,-0.8898
23.0439,0.0000,0.5000,0.8897,-0.8898
23.0636,0.0000,0.5000,0.8897,-0.8898
23.0835,0.0000,0.5000,0.8897,-0.8898
23.1035,0.0000,0.5000,0.8897,-0.8898
23.1239,0.0000,0.5000,0.8897,-0.8898
23.1439,0.0000,0.5000,0.8897,-0.8898
23.1638,0.0000,0.5000,0.8897,-0.8898
23.1832,0.0000,0.5000,0.5887,-0.8830
23.2039,0.0000,0.5000,0.5887,-0.8830
23.2235,0.0000,0.5000,0.5887,-0.8830
23.2440,0.0000,0.5000,0.5887,-0.8830
23.2641,0.0000,0.5000,0.5887,-0.8830
23.2840,0.0000,0.5000,0.5887,-0.8830
23.3039,0.0000,0.5000,0.6433,-0.9650
23.3232,0.0000,0.5000,0.7060,-1.0590
23.3437,0.0000,0.0000,0.8834,-0.8830
23.3637,0.0000,0.0000,0.8834,-0.8830
23.3834,0.0000,0.0000,0.8834,-0.8830
23.4039,0.0000,0.0000,0.8834,-0.8830
23.4237,0.0000,0.0000,0.8834,-0.8830
23.4439,0.0000,0.0000,0.8834,-0.8830
23.4637,0.0000,0.0000,0.8834,-0.8830
23.4837,0.0000,0.0000,0.8834,-0.8830
23.5038,0.0000,0.0000,0.8834,-0.8830
23.5236,0.0000,0.0000,0.8834,-0.8830
23.5439,0.0000,0.0000,0.8834,-0.8830
23.5639,0.0000,0.0000,0.8834,-0.8830
23.5838,0.0000,0.0000,0.8840,-1.0590
23.6035,0.0000,0.0000,0.8840,-1.0590
23.6240,0.0000,0.0000,0.8840,-1.0590
23.6439,0.0000,0.0000,0.8840,-1.0590
23.6640,0.0000,0.0000,0.7698,-0.7699
23.6837,0.0000,0.0000,1.0594,-1.0594
23.7039,0.0000,0.0000,1.0594,-1.0594
23.7237,0.0000,0.0000,1.0594,-1.0594
23.7438,0.0000,0.0000,1.0594,-1.0594
23.7639,0.0000,0.0000,1.0594,-1.0594
23.7839,0.0000,0.0000,1.0594,-1.0594
23.8038,0.0000,0.0000,1.0594,-1.0594
23.8240,0.0000,0.0000,0.7010,-0.7011
23.8436,0.0000,0.0000,0.7692,-1.1547
23.8638,0.0000,0.0000,0.7692,-1.1547
23.8839,0.0000,0.0000,0.7692,-1.1547
23.9039,0.0000,0.0000,0.7692,-1.1547
23.9237,0.0000,0.0000,0.7692,-1.1547
23.9438,0.0000,0.0000,0.7692,-1.1547
23.9636,0.0000,0.0000,0.7692,-1.1547
23.9840,0.0000,0.0000,0.7692,-1.1547
24.0032,0.0000,0.0000,1.0564,-1.0560
24.0237,0.0000,0.0000,0.8882,-0.8883
24.0439,0.0000,0.0000,0.8882,-0.8883
24.0639,0.0000,0.0000,0.8882,-0.8883
24.0839,0.0000,0.0000,0.8882,-0.8883
24.1039,0.0000,0.0000,0.8882,-0.8883
24.1235,0.0000,0.0000,0.8882,-0.8883
24.1432,0.0000,0.0000,0.8876,-0.7024
24.1640,0.0000,0.0000,1.1536,-1.1842
24.1839,0.0000,0.0000,1.1536,-1.1842
24.2039,0.0000,0.0000,1.1536,-1.1842
24.2236,0.0000,0.0000,1.1536,-1.1842
24.2436,0.0000,0.0000,1.1536,-1.1842
24.2639,0.0000,0.0000,1.1536,-1.1842
24.2838,0.0000,0.0000,1.1536,-1.1842
24.3034,0.0000,0.0000,1.1536,-0.7692
24.3236,0.0000,0.0000,0.3813,-0.7622
24.3437,0.0000,0.0000,0.3813,-0.7622
24.3637,0.0000,0.0000,0.3813,-0.7622
24.3837,0.0000,0.0000,0.3813,-0.7622
24.4038,0.0000,0.0000,0.3813,-0.7622
24.4237,0.0000,0.0000,0.3813,-0.7622
24.4439,0.0000,0.0000,0.3813,-0.7622
24.4637,0.0000,0.0000,1.1767,-1.0617
24.4839,0.0000,0.0000,1.0496,-1.1526
24.5039,0.0000,0.0000,1.0496,-1.0496
24.5241,0.0000,0.0000,1.0496,-1.0496
24.5439,0.0000,0.0000,1.0496,-1.0496
24.5637,0.0000,0.0000,1.0496,-1.0496
24.5837,0.0000,0.0000,1.0496,-1.0496
24.6039,0.0000,0.0000,1.0496,-1.0496
24.6233,0.0000,0.0000,0.0000,0.0000
24.6438,0.0000,0.0000,0.0000,0.0000
24.6634,0.0000,0.0000,0.0000,0.0000
24.6839,0.0000,0.0000,0.0000,0.0000
24.7039,0.0000,0.0000,0.0000,0.0000
24.7237,0.0000,0.0000,0.0000,0.0000
24.7439,0.0000,0.0000,0.0000,0.0000
24.7639,0.0000,0.0000,0.0000,0.0000
24.7839,0.0000,0.0000,0.0000,0.0000
24.8041,0.0000,0.0000,0.0000,0.0000
24.8240,0.0000,0.0000,0.0000,0.0000
24.8439,0.0000,0.0000,0.0000,0.0000
24.8639,0.0000,0.0000,0.0000,0.0000
24.8835,0.0000,0.0000,0.0000,0.0000
24.9039,0.0000,0.0000,0.0000,0.0000
24.9237,0.0000,0.0000,0.0000,0.0000
24.9439,0.0000,0.0000,0.0000,0.0000
24.9638,0.0000,0.0000,0.0000,0.0000
24.9835,0.0000,0.0000,0.0000,0.0000
25.0039,0.0000,0.0000,0.0000,0.0000
25.0239,0.0000,0.0000,0.0000,0.0000
25.0439,0.0000,0.0000,0.0000,0.0000
25.0637,0.0000,0.0000,0.0000,0.0000
25.0833,0.0000,0.0000,0.0000,0.0000
25.1032,0.0000,0.0000,0.0000,0.0000
25.1239,0.0000,0.0000,0.0000,0.0000
25.1439,0.0000,0.0000,0.0000,0.0000
25.1638,0.0000,0.0000,0.0000,0.0000
25.1839,0.0000,0.0000,0.0000,0.0000
25.2039,0.0000,0.0000,0.0000,0.0000
25.2237,0.0000,0.0000,0.0000,0.0000
25.2437,0.0000,0.0000,0.0000,0.0000
25.2638,0.0000,0.0000,0.0000,0.0000
25.2837,0.0000,0.0000,0.0000,0.0000
25.3039,0.0000,0.0000,0.0000,0.0000
25.3241,0.0000,0.0000,0.0000,0.0000
25.3434,0.0000,0.0000,0.0000,0.0000
25.3639,0.0000,0.0000,0.0000,0.0000
25.3835,0.0000,0.0000,0.0000,0.0000
25.4040,0.0000,0.0000,0.0000,0.0000
25.4239,0.0000,0.0000,0.0000,0.0000
25.4439,0.0000,0.0000,0.0000,0.0000
25.4632,0.0000,0.0000,0.0000,0.0000
25.4833,0.0000,0.0000,0.0000,0.0000
25.5035,0.0000,0.0000,0.0000,0.0000
25.5236,0.0000,0.0000,0.0000,0.0000
25.5433,0.0000,0.0000,0.0000,0.0000
25.5633,0.0000,0.0000,0.0000,0.0000
25.5834,0.0000,0.0000,0.0000,0.0000
25.6034,0.0000,0.0000,0.0000,0.0000
25.6234,0.0000,0.0000,0.0000,0.0000
25.6432,0.0000,0.0000,0.0000,0.0000
25.6632,0.0000,0.0000,0.0000,0.0000
25.6834,0.0000,0.0000,0.0000,0.0000
25.7040,0.0000,0.0000,0.0000,0.0000
25.7234,0.0000,0.0000,0.0000,0.0000
25.7434,0.0000,0.0000,0.0000,0.0000
25.7634,0.0000,0.0000,0.0000,0.0000
25.7833,0.0000,0.0000,0.0000,0.0000
25.8032,0.0000,0.0000,0.0000,0.0000
25.8235,0.0000,0.0000,0.0000,0.0000
25.8434,0.0000,0.0000,0.0000,0.0000
25.8639,0.0000,0.0000,0.0000,0.0000
25.8834,0.0000,0.0000,0.0000,0.0000
25.9032,0.0000,0.0000,0.0000,0.0000
25.9233,0.0000,0.0000,0.0000,0.0000
25.9432,0.0000,0.0000,0.0000,0.0000
25.9636,0.0000,0.0000,0.0000,0.0000
25.9836,0.0000,0.0000,0.0000,0.0000
26.0034,0.0000,0.0000,0.0000,0.0000
26.0234,0.0000,0.0000,0.0000,0.0000
26.0434,0.0000,0.0000,0.0000,0.0000
26.0634,0.0000,0.0000,0.0000,0.0000
26.0835,0.0000,0.0000,0.0000,0.0000
26.1034,0.0000,0.0000,0.0000,0.0000
26.1233,0.0000,0.0000,0.0000,0.0000
26.1437,0.0000,0.0000,0.0000,0.0000
26.1640,0.0000,0.0000,0.0000,0.0000
26.1834,0.0000,0.0000,0.0000,0.0000
26.2035,0.0000,0.0000,0.0000,0.0000
26.2237,0.0000,0.0000,0.0000,0.0000
26.2434,0.0000,0.0000,0.0000,0.0000
26.2635,0.0000,0.0000,0.0000,0.0000
26.2836,0.0000,0.0000,0.0000,0.0000
26.3032,0.0000,0.0000,0.0000,0.0000
26.3234,0.0000,0.0000,0.0000,0.0000
26.3434,0.0000,0.0000,0.0000,0.0000
26.3634,0.0000,0.0000,0.0000,0.0000
26.3834,0.0000,0.0000,0.0000,0.0000
26.4032,0.0000,0.0000,0.0000,0.0000
26.4235,0.0000,0.0000,0.0000,0.0000
26.4434,0.0000,0.0000,0.0000,0.0000
26.4634,0.0000,0.0000,0.0000,0.0000
26.4834,0.0000,0.0000,0.0000,0.0000
26.5034,0.0000,0.0000,0.0000,0.0000
26.5236,0.0000,0.0000,0.0000,0.0000
26.5432,0.0000,0.0000,0.0000,0.0000
26.5633,0.0000,0.0000,0.0000,0.0000
26.5834,0.0000,0.0000,0.0000,0.0000
26.6033,0.0000,0.0000,0.0000,0.0000
26.6234,0.0000,0.0000,0.0000,0.0000
26.6434,0.0000,0.0000,0.0000,0.0000
26.6636,0.0000,0.0000,0.0000,0.0000
26.6833,0.0000,0.0000,0.0000,0.0000
26.7034,0.0000,0.0000,0.0000,0.0000
26.7237,0.0000,0.0000,0.0000,0.0000
26.7432,0.0000,0.0000,0.0000,0.0000
26.7632,0.0000,0.0000,0.0000,0.0000
26.7833,0.0000,0.0000,0.0000,0.0000
26.8035,0.0000,0.0000,0.0000,0.0000
26.8233,0.0000,0.0000,0.0000,0.0000
26.8434,0.0000,0.0000,0.0000,0.0000
26.8641,0.0000,0.0000,0.0000,0.0000
26.8834,0.0000,0.0000,0.0000,0.0000
26.9033,0.0000,0.0000,0.0000,0.0000
26.9234,0.0000,0.0000,0.0000,0.0000
26.9434,0.0000,0.0000,0.0000,0.0000
26.9634,0.0000,0.0000,0.0000,0.0000
26.9834,0.0000,0.0000,0.0000,0.0000
27.0034,0.0000,0.0000,0.0000,0.0000
27.0237,0.0000,0.0000,0.0000,0.0000
27.0432,0.0000,0.0000,0.0000,0.0000
27.0639,0.0000,0.0000,0.0000,0.0000
27.0836,0.0000,0.0000,0.0000,0.0000
27.1039,0.0000,0.0000,0.0000,0.0000
27.1239,0.0000,0.0000,0.0000,0.0000
27.1433,0.0000,0.0000,0.0000,0.0000
27.1637,0.0000,0.0000,0.0000,0.0000
27.1834,0.0000,0.0000,0.0000,0.0000
27.2038,0.0000,0.0000,0.0000,0.0000
27.2235,0.0000,0.0000,0.0000,0.0000
27.2437,0.0000,0.0000,0.0000,0.0000
27.2640,0.0000,0.0000,0.0000,0.0000
27.2838,0.0000,0.0000,0.0000,0.0000
27.3038,0.0000,0.0000,0.0000,0.0000
27.3239,0.0000,0.0000,0.0000,0.0000
27.3437,0.0000,0.0000,0.0000,0.0000
27.3637,0.0000,0.0000,0.0000,0.0000
27.3836,0.0000,0.0000,0.0000,0.0000
27.4038,0.0000,0.0000,0.0000,0.0000
27.4239,0.0000,0.0000,0.0000,0.0000
27.4432,0.0000,0.0000,0.0000,0.0000
27.4637,0.0000,0.0000,0.0000,0.0000
